Grid_ID,Vehicle_Type,Active_Vehicles,Latitude,Longitude
GRID_0872,Commercial,3139,21.084792520949403,79.22374547694866
GRID_0873,Passenger,3811,21.409395502614057,78.91751604631587
GRID_0874,Passenger,4628,21.556955050693396,79.66190317953908
GRID_0875,Two-Wheeler,4875,20.6213958919114,78.99029993028779
GRID_0876,Commercial,4325,20.440726595394736,78.58124919263227
GRID_0877,Passenger,2699,20.65754242792389,79.27541979244339
GRID_0878,Two-Wheeler,2182,21.276895093298133,79.32857333639832
GRID_0879,Two-Wheeler,4108,21.328174955512477,79.23371944643988
GRID_0880,Two-Wheeler,1518,21.179357115403405,79.04893590839639
GRID_0881,Two-Wheeler,3470,21.451679319613433,79.09188336670721
GRID_0882,Passenger,1811,21.30335369447658,78.38911439979036
GRID_0883,Passenger,1918,20.79327927574228,79.38226727609359
GRID_0884,Commercial,3000,20.945269519970047,78.66959274465027
GRID_0885,Commercial,3167,21.33818769944441,79.08860029758353
GRID_0886,Passenger,1886,21.023718248605928,79.54093329062233
GRID_0887,Commercial,1644,21.547030232374627,79.03184884011549
GRID_0888,Two-Wheeler,2563,21.36251259144579,78.41658885632843
GRID_0889,Commercial,2046,21.473807709869185,78.76222404737919
GRID_0890,Passenger,2645,20.71015741937495,78.55262048564754
GRID_0891,Passenger,2663,20.58703443306641,79.41229766227013
GRID_0892,Passenger,3512,21.335143412785456,78.85844210721716
GRID_0893,Two-Wheeler,4944,21.402269711021464,78.90970557123725
GRID_0894,Two-Wheeler,4827,21.242894832446588,78.94350729193063
GRID_0895,Two-Wheeler,3682,21.109811061339812,78.81574092766971
GRID_0896,Passenger,3923,20.917854711359684,79.25142885428579
GRID_0897,Two-Wheeler,4501,21.357233690028377,78.96396276556581
GRID_0898,Commercial,4059,20.68813792671944,79.82957411347337
GRID_0899,Two-Wheeler,2056,21.156808997469373,79.18184224882222
GRID_0900,Commercial,3186,20.767401060476228,79.45277006469533
GRID_0901,Commercial,2832,21.115084311712376,79.0340689088141
GRID_0902,Two-Wheeler,2156,20.71056647580925,78.86978434613522
GRID_0903,Passenger,1044,20.877901795445823,79.19970291305528
GRID_0904,Two-Wheeler,891,21.617462664229322,79.1209522097651
GRID_0905,Passenger,2488,21.296149870931348,78.88890738869706
GRID_0906,Two-Wheeler,4585,21.29454230944784,78.94662464979565
GRID_0907,Two-Wheeler,796,20.653572140600808,79.21746121274053
GRID_0908,Passenger,1586,21.142844273516516,78.75904073704457
GRID_0909,Passenger,4865,21.32853039433165,78.97943554283495
GRID_0910,Passenger,3761,20.643411573416927,79.33120063426573
GRID_0911,Two-Wheeler,1616,21.349465442895735,79.12702948151464
GRID_0912,Passenger,1576,21.030985213372347,79.3404281132866
GRID_0913,Passenger,995,20.905789203194303,79.09794856143614
GRID_0914,Passenger,3495,21.223007017981338,79.15452681110762
GRID_0915,Passenger,593,20.91317797249384,79.7060815659906
GRID_0916,Commercial,4824,21.524473599846633,79.38532376762488
GRID_0917,Passenger,1220,21.57576389249336,79.10882846432122
GRID_0918,Two-Wheeler,4862,21.03441290957089,78.76148926733968
GRID_0919,Passenger,4876,20.93477052361421,78.7839929859088
GRID_0920,Passenger,4526,20.98736835557325,79.17114268783996
GRID_0921,Passenger,4555,21.420007469763423,79.35410605233666
GRID_0922,Passenger,1606,20.794347706431324,79.2949387956409
GRID_0923,Two-Wheeler,4432,21.488957231224113,79.0119294614334
GRID_0924,Passenger,4222,21.505125008272664,79.35094007803006
GRID_0925,Commercial,1871,20.76642271724611,79.74572085592236
GRID_0926,Commercial,922,20.931105730755014,79.37542598434766
GRID_0927,Two-Wheeler,2505,21.422166600119578,78.720996429517
GRID_0928,Two-Wheeler,4911,21.199493845351814,79.36087489316176
GRID_0929,Passenger,1263,20.77541600760459,79.1180848479539
GRID_0930,Commercial,3868,21.44360191631069,79.40537217993614
GRID_0931,Passenger,1397,21.02667809271461,79.55151076477264
GRID_0932,Two-Wheeler,1452,21.537456617505402,79.16056838918271
GRID_0933,Passenger,3422,20.948114567019868,78.73844445339039
GRID_0934,Two-Wheeler,4979,21.259063698434737,79.52755377131705
GRID_0935,Two-Wheeler,3697,21.101654200266843,78.83047544687763
GRID_0936,Two-Wheeler,4698,21.3932771655528,79.14055374885518
GRID_0937,Passenger,1399,21.30057149615958,78.93061639870903
GRID_0938,Passenger,4523,21.03484463656882,78.92920130089806
GRID_0939,Two-Wheeler,4705,21.295550736845353,78.98638129587067
GRID_0940,Passenger,4141,21.32352730889135,78.9017885137174
GRID_0941,Passenger,4043,21.295050470590418,79.29933435109483
GRID_0942,Commercial,4141,21.245262884882646,79.36331303402785
GRID_0943,Passenger,3590,21.001363052361246,79.29599263987551
GRID_0944,Passenger,4979,21.215803593852296,78.84527984597291
GRID_0945,Passenger,1261,20.573690393591676,78.580251961458
GRID_0946,Commercial,2907,20.483291549127422,79.21603878327052
GRID_0947,Passenger,1385,21.048369293477457,79.11436370171516
GRID_0948,Commercial,3143,21.091679524961396,79.26270102186663
GRID_0949,Passenger,3743,21.329073720134343,79.10107025012073
GRID_0950,Passenger,1735,21.17682613397822,79.1312094065135
GRID_0951,Two-Wheeler,3433,20.944643731515438,79.34777838805704
GRID_0952,Two-Wheeler,1968,21.47817074948253,79.2163600250555
GRID_0953,Two-Wheeler,509,21.09056189744864,79.64666791230184
GRID_0954,Two-Wheeler,1291,21.199143524977135,79.0974357970529
GRID_0955,Passenger,2162,21.54533559391289,79.23086534041711
GRID_0956,Commercial,1243,21.42774906665676,79.40529170001987
GRID_0957,Passenger,2928,21.03405851328297,79.61851954370918
GRID_0958,Passenger,3993,20.407163966722184,78.49430292765783
GRID_0959,Passenger,1616,20.94173561331831,78.96119183311757
GRID_0960,Passenger,2941,21.25458740743065,78.8813666387472
GRID_0961,Two-Wheeler,1854,21.142224483008153,79.02665719822966
GRID_0962,Passenger,2980,20.640886633031506,79.42390006976203
GRID_0963,Passenger,3501,20.931613030016557,79.06070101274493
GRID_0964,Two-Wheeler,1686,20.951947364962088,79.30935282941536
GRID_0965,Two-Wheeler,4587,20.733517633333584,78.2484424459312
GRID_0966,Commercial,3331,21.534514886541988,79.16244124324695
GRID_0967,Two-Wheeler,4161,21.467593325147174,79.46686359186788
GRID_0968,Passenger,2248,20.8708601358623,79.10639949936902
GRID_0969,Two-Wheeler,3363,21.297416543728666,79.05571237834106
GRID_0970,Passenger,1614,21.052154634799265,79.02410464394156
GRID_0971,Passenger,3764,21.470862861391616,79.01049634147374
GRID_0972,Two-Wheeler,3590,21.325868840281043,79.19226784110462
GRID_0973,Passenger,1563,20.85654509844897,79.17879084685424
GRID_0974,Commercial,4248,20.68419867812022,79.20862997108331
GRID_0975,Passenger,3232,21.413135155877253,79.42462420872907
GRID_0976,Passenger,2372,20.859992957811226,78.92735377858094
GRID_0977,Two-Wheeler,2469,21.231019562119357,78.94542255653937
GRID_0978,Passenger,1384,20.5671369051612,78.92569105787307
GRID_0979,Commercial,4463,21.229860491472188,79.40845849439215
GRID_0980,Passenger,4178,21.31574834591934,79.37643519739414
GRID_0981,Passenger,818,20.530632152814977,78.78243517254714
GRID_0982,Commercial,4316,21.176568661071755,79.55498346046593
GRID_0983,Passenger,4217,21.3347282195621,79.1871098813767
GRID_0984,Two-Wheeler,3695,21.07736638843653,79.21623823918705
GRID_0985,Passenger,1874,20.966867819540344,78.8542512161404
GRID_0986,Passenger,987,20.937918900422407,79.49034445335188
GRID_0987,Passenger,950,20.89372437876142,78.96856687365066
GRID_0988,Commercial,852,21.28710336954767,78.82414454424423
GRID_0989,Commercial,2440,21.21364917369726,79.15594125802204
GRID_0990,Two-Wheeler,2867,20.958463767372034,79.01056593389883
GRID_0991,Two-Wheeler,3736,20.862727113021503,79.5030298010628
GRID_0992,Commercial,747,21.223078158187157,78.77360707635832
GRID_0993,Passenger,4003,21.183695424910102,79.13967824861948
GRID_0994,Two-Wheeler,1067,20.47282804687823,79.49033321330289
GRID_0995,Commercial,1183,20.848917566315563,79.71526440614115
GRID_0996,Commercial,1143,21.3843872282912,78.75015107800982
GRID_0997,Two-Wheeler,978,21.05152481376004,79.36498544816607
GRID_0998,Two-Wheeler,3260,21.07447417858337,79.44167120032557
GRID_0999,Commercial,4963,21.032979357666566,79.06460043014124
GRID_1000,Passenger,4952,20.28254500906325,73.970817297954
GRID_1001,Commercial,1868,19.719931768756283,73.92001549092333
GRID_1002,Passenger,2726,20.04773443319929,73.516279971709
GRID_1003,Two-Wheeler,3996,19.58035690196782,73.2103849005172
GRID_1004,Passenger,4112,19.909172774550836,73.77359801917574
GRID_1005,Passenger,4507,20.148873416856297,74.03594358587493
GRID_1006,Passenger,2342,19.873342347067194,73.76487859588774
GRID_1007,Commercial,3877,19.76988330370419,73.81597152624185
GRID_1008,Commercial,2914,20.288052604491483,73.82014285243375
GRID_1009,Two-Wheeler,1559,20.34649762000256,74.07533449809709
GRID_1010,Passenger,2144,20.434809350593973,73.82856972960812
GRID_1011,Passenger,2311,19.837770947542758,73.97617005682679
GRID_1012,Passenger,2693,19.885629100944545,73.96675549179739
GRID_1013,Two-Wheeler,2927,19.798659007934905,73.54127824441073
GRID_1014,Passenger,667,20.362433795049245,73.4860276707557
GRID_1015,Passenger,4682,20.304174333632808,73.96560929104783
GRID_1016,Passenger,653,20.02578927026763,73.2220065442696
GRID_1017,Passenger,3044,20.44319773655423,73.50934809942828
GRID_1018,Two-Wheeler,4368,20.28344608656375,73.58251775953683
GRID_1019,Passenger,814,19.766151036184453,73.99038483357388
GRID_1020,Two-Wheeler,1222,20.159039511033317,73.44627073584189
GRID_1021,Two-Wheeler,4131,20.428527736161335,73.72798630038717
GRID_1022,Two-Wheeler,3845,20.018178600111806,73.70067671281012
GRID_1023,Passenger,3311,19.666670826691735,74.01036733843053
GRID_1024,Commercial,2809,20.084365208508462,73.54827454666626
GRID_1025,Passenger,3001,20.280739998982977,73.8062510823762
GRID_1026,Commercial,3833,20.02041310498302,74.32275560732734
GRID_1027,Two-Wheeler,2523,19.51510006254491,73.30343882712872
GRID_1028,Two-Wheeler,849,19.578698480247866,73.89888996994846
GRID_1029,Passenger,1323,19.889786925099916,73.70593606428183
GRID_1030,Passenger,937,19.714775076515004,74.2893753821465
GRID_1031,Commercial,668,20.597805391021865,74.05947136883447
GRID_1032,Passenger,4319,19.54531429814667,73.64373094275324
GRID_1033,Two-Wheeler,3914,20.245738340385913,73.77605119567158
GRID_1034,Passenger,3801,20.268166133670274,74.1641446117735
GRID_1035,Commercial,4618,20.56965871800766,73.5933404524032
GRID_1036,Passenger,3535,20.02188548410949,73.65757100646067
GRID_1037,Two-Wheeler,4876,19.397265328010977,74.00027631931717
GRID_1038,Passenger,4090,20.16653254037542,73.6257521540684
GRID_1039,Two-Wheeler,3269,19.51808335242133,73.67456302229715
GRID_1040,Two-Wheeler,2800,20.216837996503333,74.19099986403432
GRID_1041,Passenger,4999,19.783726401139802,74.12210890579726
GRID_1042,Commercial,2680,20.18424127485662,73.9137702242354
GRID_1043,Passenger,3845,19.609434356277035,73.41477135702804
GRID_1044,Passenger,3165,19.748264211069877,73.69188374461201
GRID_1045,Two-Wheeler,731,20.537723820770836,73.59112946987985
GRID_1046,Passenger,3092,20.228875424275362,73.6503710285654
GRID_1047,Commercial,4674,20.139312193860803,73.77090565026364
GRID_1048,Passenger,1558,20.050606938698134,73.90068443877
GRID_1049,Commercial,3042,19.922662808388964,73.90213921220915
GRID_1050,Passenger,1633,20.367674748576,73.56356537539281
GRID_1051,Passenger,4146,20.35325974687977,73.71023909830791
GRID_1052,Passenger,2875,19.88620230981861,73.99966780840832
GRID_1053,Passenger,4380,19.89515224506753,73.88555077516948
GRID_1054,Passenger,3237,20.122775524631027,73.35746948960026
GRID_1055,Passenger,2931,19.588035527570273,73.89973912366874
GRID_1056,Passenger,1887,20.158476930194883,74.15131483705167
GRID_1057,Two-Wheeler,3803,19.67068972373072,73.56741629871728
GRID_1058,Commercial,1937,20.136809738153307,74.15708323780672
GRID_1059,Commercial,3865,20.05515243761895,73.52640031522861
GRID_1060,Passenger,2229,20.449425107074344,73.71109004093067
GRID_1061,Commercial,2939,19.928139812420827,73.35904578323748
GRID_1062,Passenger,3673,20.21472630248396,74.04558167681418
GRID_1063,Two-Wheeler,4407,19.785750695982955,74.3151621177167
GRID_1064,Passenger,1816,19.821361483833297,73.97737634363882
GRID_1065,Passenger,1184,20.16067104506345,73.92603739385108
GRID_1066,Passenger,3088,19.467585200816565,74.24739998210987
GRID_1067,Commercial,4043,20.134956528958433,74.16162034002639
GRID_1068,Passenger,3587,19.482667836168662,73.6666703111153
GRID_1069,Passenger,2175,19.8831669535438,73.91175047176817
GRID_1070,Two-Wheeler,2613,19.429125901072368,73.39338307300076
GRID_1071,Passenger,1457,20.412125270499274,73.80773838188705
GRID_1072,Passenger,4043,20.350510028097812,73.84442867876845
GRID_1073,Two-Wheeler,3594,20.378433682130467,73.7159740690529
GRID_1074,Two-Wheeler,3307,20.0607188825255,73.9823612332287
GRID_1075,Two-Wheeler,1320,20.23984193756359,73.77810271908419
GRID_1076,Passenger,1387,19.998323316907584,73.94037592741215
GRID_1077,Passenger,4228,20.14787893664506,73.48228248072328
GRID_1078,Two-Wheeler,4493,20.06498834550482,73.88603217800953
GRID_1079,Passenger,3584,19.70460455280905,74.06157804987261
GRID_1080,Commercial,1375,20.121323386966587,74.48899479404075
GRID_1081,Two-Wheeler,4761,19.989695946278683,74.13063332520981
GRID_1082,Passenger,4496,20.159237671459266,74.36623185796599
GRID_1083,Two-Wheeler,1056,19.70650577276932,73.64120579855997
GRID_1084,Two-Wheeler,2714,19.716787764559225,73.76642471842804
GRID_1085,Two-Wheeler,1208,19.660082707537747,73.33197482782343
GRID_1086,Commercial,1217,19.357472949034367,73.13055911730099
GRID_1087,Passenger,4165,20.194417507168644,73.65316852509818
GRID_1088,Two-Wheeler,2644,19.62737438173142,73.59207611048632
GRID_1089,Two-Wheeler,2519,19.839129115888255,73.50041993695284
GRID_1090,Passenger,4279,20.479165148271182,74.21484867084428
GRID_1091,Commercial,790,20.47404695458358,73.84355891630643
GRID_1092,Two-Wheeler,2683,20.08163934608175,73.59401578278451
GRID_1093,Passenger,4379,19.74337866813138,73.79631767452626
GRID_1094,Passenger,3436,20.193206807544005,74.14853044555782
GRID_1095,Passenger,2914,19.833703257079897,73.41397984536889
GRID_1096,Passenger,2795,19.985736829303416,73.81659138774401
GRID_1097,Two-Wheeler,3313,19.883863659629824,73.32622646744713
GRID_1098,Passenger,1737,19.887816697293633,74.28256273530049
GRID_1099,Passenger,2617,20.175016480409923,74.13831438060886
GRID_1100,Commercial,3543,19.632339451845322,73.8665123796832
GRID_1101,Passenger,3587,20.02400210550987,73.82211163539094
GRID_1102,Passenger,4058,20.164253779823643,73.83399675028697
GRID_1103,Two-Wheeler,1198,19.64066227795017,73.97377621469562
GRID_1104,Passenger,3353,20.249765283919153,74.18564369118793
GRID_1105,Passenger,4308,20.40659585317528,73.93272992005721
GRID_1106,Passenger,2345,19.654648867570828,73.33098484973561
GRID_1107,Passenger,4514,19.929371918067986,74.06564129235811
GRID_1108,Passenger,3682,20.25401052045927,73.87199977867895
GRID_1109,Passenger,963,19.986532228362634,74.36092056725991
GRID_1110,Passenger,4360,20.16970956276434,73.76361807693215
GRID_1111,Passenger,950,19.80386769290009,73.48721840468723
GRID_1112,Commercial,2415,19.665380795622955,73.48725197315478
GRID_1113,Two-Wheeler,1423,20.081785633977628,73.78437910184074
GRID_1114,Two-Wheeler,4122,19.89972557131286,74.01074338053058
GRID_1115,Passenger,815,20.540252480251745,73.5427959191136
GRID_1116,Passenger,1876,19.79521418703442,73.12468428248596
GRID_1117,Two-Wheeler,3315,19.989600749359088,73.75151382947197
GRID_1118,Passenger,1762,20.265337073564318,73.7637561828118
GRID_1119,Two-Wheeler,1627,19.821067210661347,73.84760572269153
GRID_1120,Commercial,3425,20.164620507742494,73.30448128226254
GRID_1121,Passenger,1552,20.299567297219614,74.18169083601454
GRID_1122,Two-Wheeler,4684,20.161736542293976,73.50943348191542
GRID_1123,Passenger,2922,19.899692038455427,74.14466234871666
GRID_1124,Passenger,3968,19.70403374390368,73.97839311232956
GRID_1125,Two-Wheeler,4959,19.98226839721805,73.83785797485208
GRID_1126,Two-Wheeler,4521,19.746768556802557,73.88899928553064
GRID_1127,Passenger,4909,20.0752227211343,73.33699242283002
GRID_1128,Passenger,1047,19.996166831634888,73.973969147124
GRID_1129,Passenger,4023,19.88191502491108,73.05548083466867
GRID_1130,Two-Wheeler,2029,19.96305498253062,74.22974037994359
GRID_1131,Two-Wheeler,606,19.89415915316174,74.21839532485716
GRID_1132,Two-Wheeler,1356,19.75379273310669,73.4415088062819
GRID_1133,Two-Wheeler,3484,19.99596920865322,73.54302648967938
GRID_1134,Commercial,4886,20.096457321358166,73.67802874372039
GRID_1135,Two-Wheeler,1750,20.43967511357674,73.6572997586348
GRID_1136,Two-Wheeler,2111,20.024421088045575,73.9687007185331
GRID_1137,Two-Wheeler,2290,20.284394811837412,74.23369280878265
GRID_1138,Passenger,1367,19.927041019707698,73.67000757025858
GRID_1139,Two-Wheeler,3269,19.4233249902411,74.40231344742445
GRID_1140,Commercial,4753,20.105789229169993,74.01534241973167
GRID_1141,Passenger,827,20.164218662473786,73.8046604648628
GRID_1142,Passenger,4316,20.10260577415101,73.62190126524473
GRID_1143,Passenger,3648,19.90687040477815,73.50473825989114
GRID_1144,Passenger,3881,20.464673189117065,73.95824430296891
GRID_1145,Two-Wheeler,2874,20.590351774076296,74.47871497378362
GRID_1146,Passenger,3055,19.576253128114825,74.08536851186192
GRID_1147,Commercial,1630,19.590110896890867,73.84302524653934
GRID_1148,Commercial,4836,20.091918840957856,73.40365015526773
GRID_1149,Two-Wheeler,2982,19.776244499337665,73.8979054427329
GRID_1150,Passenger,3599,20.050390209712187,73.48428853105965
GRID_1151,Commercial,3251,19.788090671218086,73.34236791345482
GRID_1152,Passenger,3820,19.636622936253058,73.67837387654596
GRID_1153,Passenger,2056,20.2937359338093,74.1240699223567
GRID_1154,Two-Wheeler,4043,20.54753100861402,73.91707925554681
GRID_1155,Two-Wheeler,1068,20.053984920315006,73.938343902299
GRID_1156,Two-Wheeler,2154,20.143166805168974,73.30484591984138
GRID_1157,Passenger,3736,20.342128718913564,73.8067160934995
GRID_1158,Passenger,3619,19.670650842353563,73.94921232902158
GRID_1159,Passenger,4233,19.962058418529487,73.58503860115775
GRID_1160,Passenger,3729,19.583056700865694,73.35014786129283
GRID_1161,Commercial,650,19.81422661016524,73.67370356468733
GRID_1162,Passenger,2772,19.63433724014836,73.80134404429408
GRID_1163,Commercial,4851,19.677059139380642,73.89786621605278
GRID_1164,Two-Wheeler,2608,20.366913796381496,73.87661229485882
GRID_1165,Two-Wheeler,2295,19.96934956270587,73.62933088865367
GRID_1166,Commercial,2927,20.431329585572563,73.73174528474227
GRID_1167,Passenger,4014,20.084472184798624,74.21361708299062
GRID_1168,Two-Wheeler,848,19.790459100424716,73.71896269500735
GRID_1169,Passenger,2578,20.185343952347928,73.90616707391933
GRID_1170,Two-Wheeler,896,20.165409719266293,74.13787754238248
GRID_1171,Passenger,3476,19.89347376575425,74.22090776944042
GRID_1172,Two-Wheeler,3109,19.481495515180193,74.1130312636757
GRID_1173,Two-Wheeler,1658,20.34166170627289,73.55745888718378
GRID_1174,Commercial,645,19.562309147206925,73.72014977863208
GRID_1175,Passenger,2726,20.118640939248777,73.68927029649288
GRID_1176,Passenger,763,20.148082656387157,74.37112312898093
GRID_1177,Two-Wheeler,4799,19.588086418189807,73.20356846904427
GRID_1178,Commercial,3601,19.97671070394513,73.58574942710773
GRID_1179,Passenger,2606,19.8534055244783,74.16987394484727
GRID_1180,Passenger,3580,19.961315102551758,73.78110137376159
GRID_1181,Two-Wheeler,1487,19.866460736727166,73.77815964941226
GRID_1182,Two-Wheeler,1847,20.078050438742608,74.62517645975447
GRID_1183,Passenger,1860,20.08139724508363,74.13860855060686
GRID_1184,Commercial,3338,20.053419875543394,73.18146320090601
GRID_1185,Commercial,2226,19.827378449885433,73.87347321540267
GRID_1186,Passenger,2789,20.214524363135016,73.85286857747356
GRID_1187,Passenger,1407,20.012137742685155,74.18818891040564
GRID_1188,Passenger,1683,19.706032000817217,74.125977429685
GRID_1189,Two-Wheeler,3324,20.31817223778551,73.41869260424342
GRID_1190,Passenger,1758,20.098863568332934,73.83744419750053
GRID_1191,Two-Wheeler,698,19.944591192081262,73.33173323333288
GRID_1192,Commercial,1556,19.9185820791596,73.74291123979759
GRID_1193,Commercial,2955,19.488009614266034,73.39825450888951
GRID_1194,Passenger,3865,19.719401381964996,73.47531553042546
GRID_1195,Passenger,1760,20.09538111131683,74.06325315805947
GRID_1196,Passenger,4478,19.904337055959132,74.01968687025268
GRID_1197,Two-Wheeler,3335,20.283246538145388,73.7642121170866
GRID_1198,Passenger,1813,20.119913122958852,73.72279645254875
GRID_1199,Passenger,2402,19.66065107374144,73.56577216453655
GRID_1200,Two-Wheeler,4475,19.97404444819737,75.30690113811448
GRID_1201,Passenger,1077,20.097351903932953,74.77720387786522
GRID_1202,Passenger,4930,19.382228530290583,74.88483254399307
GRID_1203,Commercial,1520,19.926195954331163,74.92986907049828
GRID_1204,Two-Wheeler,4153,19.97223874949308,75.56920297631925
GRID_1205,Two-Wheeler,4344,20.331074932025818,75.76507226549208
GRID_1206,Commercial,4073,19.667574103699852,74.84240860209454
GRID_1207,Passenger,2793,19.686617400506975,75.63635072408086
GRID_1208,Two-Wheeler,1110,19.759292979348082,75.33600382298837
GRID_1209,Two-Wheeler,828,19.709051776679647,75.8176608294759
GRID_1210,Passenger,1046,19.57186177055424,75.3633296619194
GRID_1211,Two-Wheeler,838,20.208671568329976,75.89576484291861
GRID_1212,Passenger,3681,19.66775936953841,75.63154175984151
GRID_1213,Commercial,3541,19.686520501943072,75.75644796057361
GRID_1214,Commercial,1306,20.395040115518782,75.07642153043868
GRID_1215,Passenger,1533,20.07223905266551,75.67728595833154
GRID_1216,Passenger,3773,19.787919783713072,75.50761433205794
GRID_1217,Two-Wheeler,4487,20.056205178193007,75.94619504073694
GRID_1218,Passenger,3833,19.28489948424003,75.32652594938354
GRID_1219,Passenger,3240,19.501123979423898,75.34743942332003
GRID_1220,Commercial,2196,19.641342599225375,75.26682483419002
GRID_1221,Two-Wheeler,4150,19.613955798394343,75.3899102359407
GRID_1222,Two-Wheeler,2582,20.19836825105505,75.23147956377034
GRID_1223,Passenger,2498,20.305386661718565,75.65648704240273
GRID_1224,Passenger,2185,20.48642070568705,75.46670710361722
GRID_1225,Commercial,2103,19.85770678751062,74.86772884103694
GRID_1226,Passenger,4849,19.641693863522086,75.28092910315023
GRID_1227,Commercial,4612,19.84934789065154,76.04791672067395
GRID_1228,Passenger,760,19.81410696553307,74.81279401321882
GRID_1229,Two-Wheeler,4296,20.075571107033365,75.5252494720808
GRID_1230,Passenger,3275,19.738521088668037,75.98160113732578
GRID_1231,Passenger,1000,19.307213683577125,75.71813712987635
GRID_1232,Passenger,1515,19.78887098877659,75.05817466651621
GRID_1233,Passenger,2833,20.596319483381226,75.56430901908739
GRID_1234,Passenger,2554,19.786668395040586,75.24767089334013
GRID_1235,Commercial,4463,19.958825650611065,75.20471094522449
GRID_1236,Two-Wheeler,4174,20.266082557382642,75.36960561791878
GRID_1237,Passenger,4555,20.18146933550912,75.405677903499
GRID_1238,Commercial,3206,20.137150499752302,75.74695292552394
GRID_1239,Commercial,2599,20.38047894967971,75.49058400628608
GRID_1240,Two-Wheeler,3065,19.61623587430768,75.29152531974147
GRID_1241,Passenger,3517,19.868358639216613,75.17133734857642
GRID_1242,Two-Wheeler,608,19.654153733098934,75.39565017076312
GRID_1243,Passenger,3922,19.581207708567682,74.99007985279822
GRID_1244,Passenger,565,19.367869250562492,75.48740100845062
GRID_1245,Two-Wheeler,3581,19.978574393444394,75.24589734902806
GRID_1246,Commercial,4797,20.174469382730596,75.04365719280338
GRID_1247,Passenger,3448,19.990462232196567,75.35954900813064
GRID_1248,Passenger,713,19.65399589839817,75.19553727106104
GRID_1249,Two-Wheeler,4922,19.705351205983668,75.41912619071843
GRID_1250,Passenger,1540,20.054228662096666,75.21538185054563
GRID_1251,Passenger,1487,19.662568642764708,75.38446663855802
GRID_1252,Passenger,3695,19.380674649747466,75.35360723993269
GRID_1253,Passenger,1003,20.34473264535651,75.1321110189361
GRID_1254,Commercial,1255,19.823143451977515,75.65066852479073
GRID_1255,Passenger,1841,20.102602002322545,75.36185172451745
GRID_1256,Passenger,3088,19.858641442180968,74.97263272738955
GRID_1257,Passenger,1881,20.02354584626934,74.94028749627658
GRID_1258,Passenger,3487,19.256644538363645,75.64573092083498
GRID_1259,Passenger,3344,19.992295889517933,75.60722070851736
GRID_1260,Passenger,3019,19.655247103819605,75.48320918985267
GRID_1261,Two-Wheeler,4226,19.744479630410137,75.24512720411147
GRID_1262,Two-Wheeler,2387,20.16832623725687,75.29836261203958
GRID_1263,Passenger,1823,19.667284262372156,74.93364447336653
GRID_1264,Two-Wheeler,4309,19.98440681275814,75.66114285022805
GRID_1265,Two-Wheeler,4247,19.641261482984994,75.54999368041277
GRID_1266,Passenger,2631,19.593366405379957,75.5680906909888
GRID_1267,Passenger,2924,19.886074339398437,75.42365085176895
GRID_1268,Commercial,3884,19.666976895506316,75.45056525904606
GRID_1269,Two-Wheeler,2751,19.69689382759961,75.21919795235952
GRID_1270,Passenger,1508,19.420911706035646,75.11165435174446
GRID_1271,Commercial,1817,19.71855140912264,75.43714285379163
GRID_1272,Passenger,3716,20.054896732673363,75.16092046707337
GRID_1273,Two-Wheeler,516,19.82686663853132,75.84921557933833
GRID_1274,Passenger,2302,19.91553256892545,75.18223226667882
GRID_1275,Two-Wheeler,3123,19.372305371943213,75.08712324598923
GRID_1276,Two-Wheeler,629,19.608339114576854,75.93666211612012
GRID_1277,Passenger,1973,19.621662743312104,75.35861287850148
GRID_1278,Passenger,1449,19.987427267663662,75.67525747750567
GRID_1279,Passenger,4496,19.87860727255778,75.1902056477198
GRID_1280,Two-Wheeler,1568,19.703239034526035,75.45021399780394
GRID_1281,Two-Wheeler,4811,19.670898162738055,75.01204565717838
GRID_1282,Two-Wheeler,2123,19.723048703450882,74.94595469763921
GRID_1283,Passenger,3395,20.43138497535618,75.5222658130214
GRID_1284,Passenger,3236,20.362453153024372,75.48893081102214
GRID_1285,Commercial,2812,20.33357790901277,75.45353939921678
GRID_1286,Passenger,2446,20.094054396298603,74.70318429203765
GRID_1287,Two-Wheeler,1116,19.601901120907144,75.35437833257679
GRID_1288,Passenger,2369,19.894556329436966,75.32038569439815
GRID_1289,Commercial,800,20.012098583127212,75.49156088137899
GRID_1290,Commercial,1484,20.135734745126353,75.54399805633125
GRID_1291,Passenger,4191,20.23742621987325,75.70697008522794
GRID_1292,Commercial,3926,19.92859933466261,75.9677946365693
GRID_1293,Passenger,660,20.283999160476487,75.10121472866034
GRID_1294,Two-Wheeler,525,19.993980999317188,74.79051455742531
GRID_1295,Passenger,582,19.373940515495296,75.19345170089927
GRID_1296,Passenger,672,19.613566521400877,75.19529711497772
GRID_1297,Passenger,1498,19.974748158718977,75.71088709175491
GRID_1298,Two-Wheeler,3641,20.227725580941932,75.4672581210904
GRID_1299,Commercial,3382,19.550064174281363,75.17608356361008
GRID_1300,Two-Wheeler,4601,16.896154997622162,73.9954650495379
GRID_1301,Passenger,3343,16.690491209024646,74.18002428805787
GRID_1302,Passenger,2610,17.037940580695704,74.5699424250951
GRID_1303,Commercial,3584,17.23933539722179,74.04787646299808
GRID_1304,Commercial,2545,16.833920074267024,74.24900254116721
GRID_1305,Two-Wheeler,1260,16.8064947495236,73.90298564726453
